datetime,spot,iv,straddle_cost,signal,in_position,entry_reason,exit_reason,pnl,pnl_pct,result,trade_number,cumulative_pnl
2025-08-19 15:20:00,24992.8,9.440000000000001,151.5,EXIT,False,,TIME_LIMIT (10 periods),-3.9000000000000057,-2.5096525096525135,LOSS,496,604.5500000000001
2025-08-20 09:15:00,24943.7,10.809999999999999,142.95,EXIT,False,,IV_EXPANSION (10.8% vs 9.5%),-8.600000000000023,-5.6746948201913705,LOSS,497,595.95
2025-08-20 14:25:00,25066.45,9.14,114.69999999999999,EXIT,False,,TIME_LIMIT (10 periods),-7.150000000000006,-5.867870332375877,LOSS,498,588.8000000000001
2025-08-20 15:20:00,25047.95,8.715,106.94999999999999,EXIT,False,,TIME_LIMIT (10 periods),-6.8500000000000085,-6.019332161687179,LOSS,499,581.95
2025-08-21 09:15:00,25074.4,10.855,91.9,EXIT,False,,IV_EXPANSION (10.9% vs 8.7%),-14.299999999999997,-13.465160075329564,LOSS,500,567.6500000000001
2025-08-21 10:00:00,25127.8,9.935,80.7,EXIT,False,,PROFIT_TARGET (9.5%),7.000000000000014,9.497964721845339,WIN,501,574.6500000000001
2025-08-21 11:00:00,25115.85,8.445,67.0,EXIT,False,,TIME_LIMIT (10 periods),-7.150000000000006,-9.642616318273776,LOSS,502,567.5000000000001
2025-08-21 11:50:00,25107.05,7.3,55.099999999999994,EXIT,False,,STOP_LOSS (-17.8%),-11.950000000000017,-17.82252050708429,LOSS,503,555.5500000000001
2025-08-21 12:45:00,25125.75,7.5,56.4,EXIT,False,,TIME_LIMIT (10 periods),0.8999999999999986,1.6216216216216188,WIN,504,556.45
2025-08-21 13:40:00,25092.55,5.494999999999999,37.8,EXIT,False,,TIME_LIMIT (10 periods),-6.150000000000006,-13.993174061433459,LOSS,505,550.3000000000001
2025-08-21 14:05:00,25123.45,5.07,40.45,EXIT,False,,PROFIT_TARGET (11.9%),4.299999999999997,11.894882434301511,WIN,506,554.6
2025-08-21 14:15:00,25138.4,5.199999999999999,35.5,EXIT,False,,STOP_LOSS (-15.6%),-6.549999999999997,-15.576694411414977,LOSS,507,548.0500000000001
2025-08-21 14:25:00,25123.7,5.199999999999999,40.8,EXIT,False,,PROFIT_TARGET (20.4%),6.899999999999999,20.35398230088495,WIN,508,554.95
2025-08-21 14:35:00,25104.95,3.815,25.7,EXIT,False,,STOP_LOSS (-29.8%),-10.900000000000002,-29.781420765027327,LOSS,509,544.0500000000001
2025-08-21 14:50:00,25102.7,3.035,20.15,EXIT,False,,STOP_LOSS (-15.7%),-3.75,-15.690376569037658,LOSS,510,540.3000000000001
2025-08-21 15:00:00,25084.65,0.97,14.75,EXIT,False,,STOP_LOSS (-20.5%),-3.8000000000000007,-20.485175202156334,LOSS,511,536.5000000000001
2025-08-22 09:15:00,25022.5,8.335,230.55,EXIT,False,,PROFIT_TARGET (1248.2%),213.45000000000002,1248.2456140350878,WIN,512,749.9500000000002
2025-08-25 13:40:00,24996.45,8.3,161.39999999999998,EXIT,False,,TIME_LIMIT (10 periods),-0.10000000000002274,-0.06191950464397693,LOSS,513,749.8500000000001
2025-08-25 14:45:00,24971.4,8.055,158.75,EXIT,False,,TIME_LIMIT (10 periods),-3.1500000000000057,-1.9456454601605964,LOSS,514,746.7000000000002
2025-08-26 09:15:00,24850.55,8.719999999999999,146.65,EXIT,False,,IV_EXPANSION (8.7% vs 8.0%),-7.049999999999983,-4.586857514638896,LOSS,515,739.6500000000002
2025-08-26 11:50:00,24800.75,7.88,130.1,EXIT,False,,TIME_LIMIT (10 periods),-4.450000000000017,-3.307320698625059,LOSS,516,735.2000000000002
2025-08-26 12:45:00,24786.45,8.035,130.75,EXIT,False,,TIME_LIMIT (10 periods),1.4499999999999886,1.1214230471770985,WIN,517,736.6500000000001
2025-08-26 13:40:00,24810.95,7.64,125.55,EXIT,False,,TIME_LIMIT (10 periods),-4.450000000000003,-3.423076923076925,LOSS,518,732.2
2025-08-26 14:35:00,24790.05,8.030000000000001,128.55,EXIT,False,,TIME_LIMIT (10 periods),4.900000000000006,3.9627982207844767,WIN,519,737.1
2025-08-26 15:00:00,24718.65,8.485,137.75,EXIT,False,,PROFIT_TARGET (8.6%),10.900000000000006,8.59282617264486,WIN,520,748.0
2025-08-28 14:10:00,24573.45,7.52,52.45,EXIT,False,,PROFIT_TARGET (8.6%),4.150000000000006,8.592132505175995,WIN,521,752.15
2025-08-28 14:30:00,24536.75,5.869999999999999,38.5,EXIT,False,,STOP_LOSS (-21.0%),-10.25,-21.025641025641026,LOSS,522,741.9
2025-08-28 14:40:00,24527.6,5.66,39.3,EXIT,False,,PROFIT_TARGET (14.6%),5.0,14.577259475218659,WIN,523,746.9
2025-08-28 14:55:00,24523.0,2.52,29.299999999999997,EXIT,False,,STOP_LOSS (-33.2%),-14.550000000000004,-33.18129988597492,LOSS,524,732.35
2025-08-28 15:05:00,24490.5,3.0700000000000003,20.45,EXIT,False,,PROFIT_TARGET (28.2%),4.5,28.21316614420063,WIN,525,736.85
2025-08-28 15:15:00,24491.1,0.965,6.85,EXIT,False,,STOP_LOSS (-21.3%),-1.8499999999999996,-21.26436781609195,LOSS,526,735.0
2025-08-28 15:25:00,24533.1,7.695,49.05,EXIT,False,,PROFIT_TARGET (1482.3%),45.949999999999996,1482.2580645161288,WIN,527,780.95
2025-09-02 11:20:00,24717.5,9.559999999999999,73.55,EXIT,False,,PROFIT_TARGET (11.1%),7.349999999999994,11.102719033232619,WIN,528,788.3000000000001
2025-09-02 12:15:00,24717.55,8.76,65.35,EXIT,False,,PROFIT_TARGET (7.6%),4.599999999999994,7.57201646090534,WIN,529,792.9000000000001
2025-09-02 13:05:00,24732.95,6.18,44.7,EXIT,False,,STOP_LOSS (-17.0%),-9.149999999999991,-16.991643454038982,LOSS,530,783.7500000000001
2025-09-02 13:55:00,24589.9,8.940000000000001,59.55,EXIT,False,,PROFIT_TARGET (16.7%),8.5,16.65034280117532,WIN,531,792.2500000000001
2025-09-02 14:50:00,24563.35,5.38,35.849999999999994,EXIT,False,,STOP_LOSS (-21.2%),-9.650000000000006,-21.208791208791222,LOSS,532,782.6000000000001
2025-09-02 15:00:00,24570.05,1.19,22.95,EXIT,False,,STOP_LOSS (-23.5%),-7.050000000000001,-23.5,LOSS,533,775.5500000000002
2025-09-02 15:10:00,24584.8,2.015,15.5,EXIT,False,,STOP_LOSS (-20.9%),-4.100000000000001,-20.918367346938783,LOSS,534,771.4500000000002
2025-09-02 15:20:00,24574.15,2.88,30.6,EXIT,False,,PROFIT_TARGET (75.4%),13.149999999999999,75.35816618911173,WIN,535,784.6000000000001
2025-09-03 09:15:00,24541.0,9.719999999999999,257.5,EXIT,False,,PROFIT_TARGET (769.9%),227.9,769.9324324324325,WIN,536,1012.5000000000001
2025-09-04 09:40:00,24885.85,8.459999999999999,209.05,EXIT,False,,TIME_LIMIT (10 periods),1.75,0.8441871683550409,WIN,537,1014.2500000000001
2025-09-04 09:55:00,24903.35,8.215,204.55,EXIT,False,,TIME_LIMIT (10 periods),-4.449999999999989,-2.129186602870808,LOSS,538,1009.8000000000002
2025-09-04 10:10:00,24835.7,8.66,212.95,EXIT,False,,TIME_LIMIT (10 periods),8.399999999999977,4.106575409435335,WIN,539,1018.2000000000002
2025-09-04 10:30:00,24848.3,8.41,207.9,EXIT,False,,TIME_LIMIT (10 periods),-0.29999999999998295,-0.14409221902016472,LOSS,540,1017.9000000000002
2025-09-04 12:45:00,24823.45,8.55,212.8,EXIT,False,,TIME_LIMIT (10 periods),1.450000000000017,0.6860657676839447,WIN,541,1019.3500000000003
2025-09-04 13:00:00,24835.7,8.415,204.7,EXIT,False,,TIME_LIMIT (10 periods),-8.100000000000023,-3.8063909774436198,LOSS,542,1011.2500000000002
2025-09-04 13:15:00,24810.7,8.44,207.45,EXIT,False,,TIME_LIMIT (10 periods),2.75,1.3434294088910603,WIN,543,1014.0000000000002
2025-09-04 13:25:00,24814.95,8.45,208.3,EXIT,False,,TIME_LIMIT (10 periods),0.8500000000000227,0.4097372860930455,WIN,544,1014.8500000000003
2025-09-04 13:40:00,24788.3,8.575,207.65,EXIT,False,,TIME_LIMIT (10 periods),-0.24999999999997158,-0.12025012025010659,LOSS,545,1014.6000000000003
2025-09-04 14:50:00,24734.55,8.39,201.89999999999998,EXIT,False,,TIME_LIMIT (10 periods),-2.900000000000034,-1.4160156250000167,LOSS,546,1011.7000000000003
2025-09-04 15:05:00,24736.25,8.265,198.9,EXIT,False,,TIME_LIMIT (10 periods),-2.9999999999999716,-1.485884101040105,LOSS,547,1008.7000000000003
2025-09-04 15:20:00,24748.05,8.175,197.6,EXIT,False,,TIME_LIMIT (10 periods),-1.3000000000000114,-0.6535947712418357,LOSS,548,1007.4000000000003
2025-09-05 09:30:00,24811.45,7.545,171.35000000000002,EXIT,False,,TIME_LIMIT (10 periods),-26.24999999999997,-13.284412955465575,LOSS,549,981.1500000000003
2025-09-05 10:10:00,24679.35,9.405000000000001,207.4,EXIT,False,,PROFIT_TARGET (24.5%),40.75,24.45244524452445,WIN,550,1021.9000000000003
2025-09-05 13:20:00,24677.55,8.094999999999999,176.10000000000002,EXIT,False,,TIME_LIMIT (10 periods),-2.2499999999999716,-1.261564339781313,LOSS,551,1019.6500000000003
2025-09-05 14:15:00,24759.5,7.74,170.75,EXIT,False,,TIME_LIMIT (10 periods),-3.3500000000000227,-1.9241815048822644,LOSS,552,1016.3000000000003
2025-09-05 15:10:00,24735.55,7.734999999999999,167.45,EXIT,False,,TIME_LIMIT (10 periods),-3.3000000000000114,-1.9326500732064489,LOSS,553,1013.0000000000002
2025-09-08 09:15:00,24787.65,10.585,139.15,EXIT,False,,STOP_LOSS (-16.5%),-27.5,-16.5016501650165,LOSS,554,985.5000000000002
2025-09-09 13:45:00,24858.1,7.88,54.0,EXIT,False,,TIME_LIMIT (10 periods),-8.450000000000003,-13.530824659727786,LOSS,555,977.0500000000002
2025-09-09 14:20:00,24860.3,5.9399999999999995,41.05,EXIT,False,,STOP_LOSS (-22.9%),-12.200000000000003,-22.910798122065735,LOSS,556,964.8500000000001
2025-09-09 14:30:00,24872.0,5.335,41.25,EXIT,False,,STOP_LOSS (-15.2%),-7.399999999999999,-15.210688591983553,LOSS,557,957.4500000000002
2025-09-09 14:45:00,24858.15,3.445,24.2,EXIT,False,,STOP_LOSS (-20.9%),-6.400000000000002,-20.91503267973857,LOSS,558,951.0500000000002
2025-09-09 14:55:00,24860.15,1.565,17.7,EXIT,False,,STOP_LOSS (-55.0%),-21.600000000000005,-54.961832061068705,LOSS,559,929.4500000000002
2025-09-09 15:05:00,24857.7,1.33,12.600000000000001,EXIT,False,,STOP_LOSS (-22.9%),-3.7499999999999964,-22.935779816513744,LOSS,560,925.7000000000002
2025-09-09 15:20:00,24877.1,3.87,31.25,EXIT,False,,PROFIT_TARGET (86.0%),14.45,86.01190476190476,WIN,561,940.1500000000002
2025-09-10 09:15:00,24962.65,8.78,239.70000000000002,EXIT,False,,PROFIT_TARGET (663.4%),208.3,663.375796178344,WIN,562,1148.4500000000003
2025-09-11 11:05:00,24986.8,7.935,196.0,EXIT,False,,TIME_LIMIT (10 periods),-1.8000000000000114,-0.9100101112234638,LOSS,563,1146.6500000000003
2025-09-11 12:00:00,24980.8,7.805,191.55,EXIT,False,,TIME_LIMIT (10 periods),-4.5,-2.2953328232593724,LOSS,564,1142.1500000000003
2025-09-11 12:55:00,25007.7,7.9,196.1,EXIT,False,,TIME_LIMIT (10 periods),4.349999999999994,2.268578878748367,WIN,565,1146.5000000000002
2025-09-11 13:50:00,25015.5,7.715,192.25,EXIT,False,,TIME_LIMIT (10 periods),-4.349999999999994,-2.2126144455747685,LOSS,566,1142.1500000000003
2025-09-11 14:45:00,25020.25,7.58,189.65,EXIT,False,,TIME_LIMIT (10 periods),-1.2499999999999716,-0.6547930853850036,LOSS,567,1140.9000000000003
2025-09-12 09:25:00,25059.1,7.335,167.95,EXIT,False,,TIME_LIMIT (10 periods),-21.850000000000023,-11.512118018967344,LOSS,568,1119.0500000000002
2025-09-12 10:20:00,25074.3,7.21,167.45,EXIT,False,,TIME_LIMIT (10 periods),1.849999999999966,1.1171497584540855,WIN,569,1120.9
2025-09-12 11:15:00,25114.65,7.23,165.60000000000002,EXIT,False,,TIME_LIMIT (10 periods),-0.75,-0.4508566275924255,LOSS,570,1120.15
2025-09-12 12:10:00,25121.05,7.115,163.45,EXIT,False,,TIME_LIMIT (10 periods),0.6499999999999773,0.39926289926288533,WIN,571,1120.8000000000002
2025-09-12 13:05:00,25116.4,6.9399999999999995,157.9,EXIT,False,,TIME_LIMIT (10 periods),-6.25,-3.8074931465123365,LOSS,572,1114.5500000000002
2025-09-12 14:00:00,25127.2,6.715,148.25,EXIT,False,,TIME_LIMIT (10 periods),-10.349999999999994,-6.525851197982342,LOSS,573,1104.2000000000003
2025-09-12 14:55:00,25101.85,6.73,150.2,EXIT,False,,TIME_LIMIT (10 periods),-1.950000000000017,-1.281629970423935,LOSS,574,1102.2500000000002
2025-09-15 09:15:00,25091.4,9.39,124.85,EXIT,False,,STOP_LOSS (-16.1%),-23.900000000000006,-16.067226890756306,LOSS,575,1078.3500000000001
2025-09-16 12:15:00,25175.75,7.5600000000000005,58.25,EXIT,False,,TIME_LIMIT (10 periods),-5.5,-8.627450980392156,LOSS,576,1072.8500000000001
2025-09-16 13:10:00,25187.25,6.91,49.25,EXIT,False,,TIME_LIMIT (10 periods),-6.099999999999994,-11.020776874435402,LOSS,577,1066.7500000000002
2025-09-16 13:45:00,25175.65,5.609999999999999,42.2,EXIT,False,,STOP_LOSS (-16.3%),-8.199999999999996,-16.269841269841262,LOSS,578,1058.5500000000002
2025-09-16 14:10:00,25180.8,5.2,37.25,EXIT,False,,STOP_LOSS (-23.0%),-11.149999999999999,-23.037190082644628,LOSS,579,1047.4
2025-09-16 14:25:00,25199.8,4.275,28.4,EXIT,False,,STOP_LOSS (-15.4%),-5.149999999999999,-15.350223546944855,LOSS,580,1042.25
2025-09-16 14:35:00,25228.75,4.855,35.449999999999996,EXIT,False,,PROFIT_TARGET (36.9%),9.549999999999997,36.872586872586865,WIN,581,1051.8
2025-09-16 14:50:00,25212.95,2.38,19.849999999999998,EXIT,False,,STOP_LOSS (-18.1%),-4.400000000000002,-18.144329896907223,LOSS,582,1047.3999999999999
2025-09-16 15:00:00,25229.2,2.985,25.15,EXIT,False,,PROFIT_TARGET (73.4%),10.649999999999999,73.44827586206895,WIN,583,1058.05
2025-09-16 15:20:00,25254.65,2.08,10.9,EXIT,False,,STOP_LOSS (-33.3%),-5.4499999999999975,-33.33333333333332,LOSS,584,1052.6
2025-09-17 09:15:00,25297.05,8.515,233.75,EXIT,False,,PROFIT_TARGET (2034.7%),222.8,2034.7031963470317,WIN,585,1275.3999999999999
2025-09-18 11:10:00,25423.2,7.125,184.9,EXIT,False,,TIME_LIMIT (10 periods),3.0,1.6492578339747113,WIN,586,1278.3999999999999
2025-09-18 12:05:00,25422.1,6.91,178.35000000000002,EXIT,False,,TIME_LIMIT (10 periods),-4.849999999999966,-2.647379912663737,LOSS,587,1273.55
2025-09-18 13:00:00,25359.3,7.42,187.0,EXIT,False,,TIME_LIMIT (10 periods),9.349999999999994,5.263157894736839,WIN,588,1282.8999999999999
2025-09-18 13:50:00,25368.2,7.205,183.1,EXIT,False,,PROFIT_TARGET (7.5%),12.75,7.484590548869974,WIN,589,1295.6499999999999
2025-09-19 09:20:00,25362.85,6.41,150.2,EXIT,False,,TIME_LIMIT (10 periods),-18.55000000000001,-10.9925925925926,LOSS,590,1277.1
2025-09-19 09:30:00,25340.8,7.005000000000001,159.9,EXIT,False,,PROFIT_TARGET (6.2%),9.400000000000006,6.245847176079738,WIN,591,1286.5
2025-09-19 13:50:00,25343.2,6.43,144.25,EXIT,False,,TIME_LIMIT (10 periods),-14.150000000000006,-8.933080808080812,LOSS,592,1272.35
2025-09-19 14:45:00,25349.9,6.395,143.75,EXIT,False,,TIME_LIMIT (10 periods),-0.6499999999999773,-0.450138504155109,LOSS,593,1271.6999999999998
2025-09-22 09:15:00,25258.55,9.105,123.7,EXIT,False,,IV_EXPANSION (9.1% vs 6.3%),-19.10000000000001,-13.375350140056028,LOSS,594,1252.6
2025-09-23 13:35:00,25219.55,8.975,64.5,EXIT,False,,PROFIT_TARGET (12.1%),6.950000000000003,12.076455256298877,WIN,595,1259.55
2025-09-23 13:50:00,25223.35,8.73,62.75,EXIT,False,,PROFIT_TARGET (10.2%),5.799999999999997,10.184372256365227,WIN,596,1265.35
2025-09-23 14:05:00,25251.3,7.83,53.0,EXIT,False,,IV_EXPANSION (7.8% vs 7.0%),2.8500000000000014,5.682951146560322,WIN,597,1268.1999999999998
2025-09-23 14:30:00,25207.65,6.035,40.3,EXIT,False,,STOP_LOSS (-21.1%),-10.75,-21.057786483839376,LOSS,598,1257.4499999999998
2025-09-23 14:45:00,25186.5,3.915,28.1,EXIT,False,,STOP_LOSS (-24.2%),-8.949999999999996,-24.156545209176777,LOSS,599,1248.4999999999998
2025-09-23 15:05:00,25160.0,2.325,18.650000000000002,EXIT,False,,STOP_LOSS (-29.4%),-7.7499999999999964,-29.356060606060595,LOSS,600,1240.7499999999998
2025-09-23 15:20:00,25165.2,1.405,19.150000000000002,EXIT,False,,IV_EXPANSION (1.4% vs 0.9%),-2.6499999999999986,-12.155963302752287,LOSS,601,1238.0999999999997
2025-09-24 09:15:00,25092.3,8.705,236.55,EXIT,False,,PROFIT_TARGET (676.8%),206.10000000000002,676.8472906403942,WIN,602,1444.1999999999998
2025-09-25 11:05:00,25013.2,8.055,202.14999999999998,EXIT,False,,TIME_LIMIT (10 periods),8.349999999999966,4.308565531475731,WIN,603,1452.5499999999997
2025-09-25 12:00:00,24980.75,8.065,197.8,EXIT,False,,TIME_LIMIT (10 periods),3.8500000000000227,1.985047692704317,WIN,604,1456.3999999999996
2025-09-25 14:05:00,24965.4,8.084999999999999,200.5,EXIT,False,,TIME_LIMIT (10 periods),8.0,4.1558441558441555,WIN,605,1464.3999999999996
2025-09-26 12:55:00,24774.4,8.185,184.2,EXIT,False,,PROFIT_TARGET (6.6%),11.349999999999994,6.566387040786806,WIN,606,1475.7499999999995
2025-09-26 13:50:00,24680.2,8.45,182.75,EXIT,False,,PROFIT_TARGET (7.2%),12.300000000000011,7.216192431798188,WIN,607,1488.0499999999995
2025-09-29 13:05:00,24661.55,11.21,140.25,EXIT,False,,PROFIT_TARGET (9.3%),11.900000000000006,9.271523178807952,WIN,608,1499.9499999999996
2025-09-29 13:15:00,24671.3,11.41,143.64999999999998,EXIT,False,,PROFIT_TARGET (11.5%),14.849999999999966,11.529503105590035,WIN,609,1514.7999999999995
2025-09-29 13:30:00,24715.65,10.629999999999999,132.7,EXIT,False,,TIME_LIMIT (10 periods),-0.8000000000000114,-0.5992509363295966,LOSS,610,1513.9999999999995
2025-09-29 13:45:00,24697.95,10.235,126.19999999999999,EXIT,False,,TIME_LIMIT (10 periods),-6.5,-4.898266767143935,LOSS,611,1507.4999999999995
2025-09-29 14:00:00,24733.5,9.66,118.85000000000001,EXIT,False,,TIME_LIMIT (10 periods),-7.34999999999998,-5.824088748019003,LOSS,612,1500.1499999999996
2025-09-29 14:05:00,24723.65,10.629999999999999,132.8,EXIT,False,,PROFIT_TARGET (11.7%),13.950000000000003,11.737484223811528,WIN,613,1514.0999999999997
2025-09-29 14:25:00,24718.3,10.615,131.7,EXIT,False,,PROFIT_TARGET (10.8%),12.799999999999983,10.765349032800659,WIN,614,1526.8999999999996
2025-09-29 14:35:00,24715.15,10.620000000000001,130.7,EXIT,False,,PROFIT_TARGET (11.1%),13.049999999999983,11.092222694432625,WIN,615,1539.9499999999996
2025-09-30 09:15:00,24713.65,13.155000000000001,107.0,EXIT,False,,IV_EXPANSION (13.2% vs 8.5%),4.700000000000003,4.594330400782017,WIN,616,1544.6499999999996
2025-09-30 13:45:00,24644.7,8.620000000000001,57.900000000000006,EXIT,False,,STOP_LOSS (-15.8%),-10.849999999999994,-15.781818181818174,LOSS,617,1533.7999999999997
2025-09-30 14:25:00,24612.0,7.095000000000001,47.5,EXIT,False,,STOP_LOSS (-16.3%),-9.25,-16.299559471365637,LOSS,618,1524.5499999999997
2025-09-30 14:35:00,24631.95,5.55,37.15,EXIT,False,,STOP_LOSS (-22.4%),-10.700000000000003,-22.361546499477537,LOSS,619,1513.8499999999997
2025-09-30 14:45:00,24626.6,4.72,34.85,EXIT,False,,PROFIT_TARGET (7.2%),2.3500000000000014,7.230769230769235,WIN,620,1516.1999999999996
2025-09-30 14:55:00,24632.5,3.075,22.5,EXIT,False,,STOP_LOSS (-31.2%),-10.199999999999996,-31.192660550458704,LOSS,621,1505.9999999999995
2025-09-30 15:05:00,24610.65,0.85,13.799999999999999,EXIT,False,,STOP_LOSS (-31.5%),-6.35,-31.513647642679903,LOSS,622,1499.6499999999996
2025-09-30 15:15:00,24607.4,1.26,11.950000000000001,EXIT,False,,STOP_LOSS (-19.0%),-2.799999999999999,-18.98305084745762,LOSS,623,1496.8499999999997
2025-09-30 15:25:00,24633.6,5.755,39.05,EXIT,False,,PROFIT_TARGET (247.1%),27.799999999999997,247.11111111111111,WIN,624,1524.6499999999996
2025-10-01 14:45:00,24864.6,7.305000000000001,197.7,EXIT,False,,TIME_LIMIT (10 periods),-12.850000000000023,-6.103063405366907,LOSS,625,1511.7999999999997
2025-10-03 09:25:00,24779.5,7.53,167.75,EXIT,False,,TIME_LIMIT (10 periods),-27.350000000000023,-14.018452075858544,LOSS,626,1484.4499999999998
2025-10-03 11:20:00,24817.25,7.395,167.55,EXIT,False,,TIME_LIMIT (10 periods),0.700000000000017,0.4195385076416045,WIN,627,1485.1499999999999
2025-10-03 12:15:00,24815.7,7.130000000000001,160.9,EXIT,False,,TIME_LIMIT (10 periods),-3.1999999999999886,-1.9500304692260748,LOSS,628,1481.9499999999998
2025-10-03 13:10:00,24843.65,6.8100000000000005,150.25,EXIT,False,,TIME_LIMIT (10 periods),-10.150000000000006,-6.327930174563594,LOSS,629,1471.7999999999997
2025-10-03 14:05:00,24825.7,6.68,145.60000000000002,EXIT,False,,TIME_LIMIT (10 periods),-5.199999999999989,-3.4482758620689578,LOSS,630,1466.5999999999997
2025-10-03 15:05:00,24899.8,6.404999999999999,140.85,EXIT,False,,TIME_LIMIT (10 periods),-12.450000000000017,-8.12133072407046,LOSS,631,1454.1499999999996
2025-10-06 09:15:00,24927.05,9.31,123.6,EXIT,False,,IV_EXPANSION (9.3% vs 6.4%),-16.75,-11.93444959030994,LOSS,632,1437.3999999999996
2025-10-07 13:05:00,25191.1,7.62,54.05,EXIT,False,,TIME_LIMIT (10 periods),-7.25,-11.827079934747147,LOSS,633,1430.1499999999996
2025-10-07 13:50:00,25201.05,6.1850000000000005,42.349999999999994,EXIT,False,,STOP_LOSS (-19.9%),-10.550000000000004,-19.94328922495275,LOSS,634,1419.5999999999997
2025-10-07 14:20:00,25195.55,4.9,32.650000000000006,EXIT,False,,STOP_LOSS (-16.6%),-6.5,-16.60280970625798,LOSS,635,1413.0999999999997
2025-10-07 14:30:00,25158.3,4.6850000000000005,31.3,EXIT,False,,STOP_LOSS (-18.6%),-7.150000000000002,-18.595578673602084,LOSS,636,1405.9499999999996
2025-10-07 14:45:00,25162.75,2.495,23.950000000000003,EXIT,False,,STOP_LOSS (-25.5%),-8.199999999999996,-25.50544323483669,LOSS,637,1397.7499999999995
2025-10-07 15:00:00,25123.15,0.985,24.950000000000003,EXIT,False,,PROFIT_TARGET (14.7%),3.200000000000003,14.712643678160934,WIN,638,1400.9499999999996
2025-10-07 15:10:00,25091.0,1.305,7.300000000000001,EXIT,False,,STOP_LOSS (-54.9%),-8.899999999999999,-54.93827160493826,LOSS,639,1392.0499999999995
2025-10-07 15:25:00,25112.8,0.445,8.3,EXIT,False,,PROFIT_TARGET (11.4%),0.8500000000000005,11.40939597315437,WIN,640,1392.8999999999994
2025-10-09 11:50:00,25152.85,7.6850000000000005,192.10000000000002,EXIT,False,,TIME_LIMIT (10 periods),-1.6499999999999773,-0.8516129032257947,LOSS,641,1391.2499999999995
2025-10-09 12:55:00,25134.6,7.5,185.0,EXIT,False,,TIME_LIMIT (10 periods),-3.3500000000000227,-1.7786036633926319,LOSS,642,1387.8999999999996
2025-10-09 13:50:00,25158.9,7.59,189.5,EXIT,False,,TIME_LIMIT (10 periods),3.8500000000000227,2.073794775114475,WIN,643,1391.7499999999995
2025-10-09 14:45:00,25133.75,7.074999999999999,173.1,EXIT,False,,TIME_LIMIT (10 periods),-16.900000000000006,-8.894736842105267,LOSS,644,1374.8499999999995
2025-10-10 09:15:00,25221.2,7.779999999999999,180.55,EXIT,False,,IV_EXPANSION (7.8% vs 7.1%),3.6000000000000227,2.034473014975995,WIN,645,1378.4499999999994
2025-10-10 13:40:00,25316.25,7.55,172.14999999999998,EXIT,False,,PROFIT_TARGET (8.2%),13.099999999999966,8.236403646651974,WIN,646,1391.5499999999993
2025-10-13 09:15:00,25213.8,11.985,161.35,EXIT,False,,IV_EXPANSION (12.0% vs 7.1%),2.799999999999983,1.7660044150110268,WIN,647,1394.3499999999992
2025-10-14 13:50:00,25108.4,8.2,56.349999999999994,EXIT,False,,STOP_LOSS (-15.6%),-10.450000000000003,-15.643712574850305,LOSS,648,1383.8999999999992
2025-10-14 14:15:00,25106.3,6.975,47.7,EXIT,False,,STOP_LOSS (-18.3%),-10.699999999999996,-18.321917808219172,LOSS,649,1373.1999999999991
2025-10-14 14:45:00,25163.8,3.5199999999999996,25.900000000000002,EXIT,False,,STOP_LOSS (-40.7%),-17.750000000000004,-40.66437571592211,LOSS,650,1355.4499999999991
2025-10-14 14:55:00,25177.5,3.565,30.150000000000002,EXIT,False,,PROFIT_TARGET (7.1%),2.0,7.104795737122557,WIN,651,1357.4499999999991
2025-10-14 15:05:00,25150.3,1.1,7.0,EXIT,False,,STOP_LOSS (-38.9%),-4.450000000000001,-38.864628820960704,LOSS,652,1352.999999999999
2025-10-14 15:15:00,25144.45,0.355,3.25,EXIT,False,,STOP_LOSS (-42.5%),-2.3999999999999995,-42.477876106194685,LOSS,653,1350.599999999999
2025-10-14 15:25:00,25116.55,6.115,45.85,EXIT,False,,PROFIT_TARGET (896.7%),41.25,896.7391304347826,WIN,654,1391.849999999999
2025-10-16 11:10:00,25462.25,8.375,192.65,EXIT,False,,TIME_LIMIT (10 periods),1.8499999999999943,0.9696016771488439,WIN,655,1393.699999999999
2025-10-16 12:10:00,25477.0,7.795,176.15,EXIT,False,,TIME_LIMIT (10 periods),-13.349999999999994,-7.044854881266488,LOSS,656,1380.349999999999
2025-10-16 12:30:00,25507.25,8.325,190.0,EXIT,False,,PROFIT_TARGET (7.2%),12.800000000000011,7.2234762979684035,WIN,657,1393.149999999999
2025-10-16 14:05:00,25573.9,8.715,200.0,EXIT,False,,PROFIT_TARGET (8.3%),15.25,8.254397834912043,WIN,658,1408.399999999999
2025-10-16 15:15:00,25573.6,8.405000000000001,192.2,EXIT,False,,TIME_LIMIT (10 periods),7.699999999999989,4.173441734417338,WIN,659,1416.099999999999
2025-10-17 15:20:00,25703.9,8.225000000000001,163.3,EXIT,False,,TIME_LIMIT (10 periods),-2.1999999999999886,-1.3293051359516548,LOSS,660,1413.899999999999
2025-10-20 09:15:00,25902.8,13.2,111.80000000000001,EXIT,False,,STOP_LOSS (-30.0%),-47.94999999999999,-30.015649452269162,LOSS,661,1365.949999999999
2025-10-20 12:40:00,25868.7,9.115,69.80000000000001,EXIT,False,,PROFIT_TARGET (9.4%),6.000000000000014,9.404388714733566,WIN,662,1371.949999999999
